P_ID,Flow,Word count,NAs

3208,0.730537661252,2,0

3209,0.988938287026,2,0

3210,0.837796029179,2,0

3211,0.908037248771,2,0

3212,0.935422793555,2,0

3213,0.635736229146,2,0

3214,None,2,1

3215,None,2,1

3216,0.852158012072,2,0

3217,0.690318155963,2,0

3218,0.82735575985,2,0

3219,0.910528036416,2,0

3220,0.860915126056,2,0

3221,0.566407629582,2,0

3222,0.948917920355,2,0

3223,0.346704359254,2,0

3224,0.67062322484,2,0

3225,0.515550739926,2,0

3226,0.719564598437,2,0

3227,0.715753787707,2,0

3228,0.724250405314,2,0

3229,0.764997620898,2,0

3230,0.802644691996,2,0

3231,0.771345587823,2,0

3232,0.897832157556,2,0

3233,0.845914132647,2,0

3234,None,2,1

3235,None,2,1

3236,0.566016342839,2,0

3237,0.586068672779,2,0

3238,0.636464478147,2,0

3239,0.550240819403,2,0

3240,0.821246092511,2,0

3241,None,2,1

3242,None,2,1

3243,None,2,1

3244,None,2,1

3245,0.165505996376,2,0

3246,0.618383246906,2,0

3247,0.254452216369,2,0

3248,0.599214804915,2,0

3249,0.359509269677,2,0

3250,0.635337496065,2,0

3251,0.664893706045,2,0

3252,0.364072547742,2,0

3253,0.772371097608,2,0

3254,0.573108305384,2,0

3255,0.891421839335,2,0

3256,0.819851658548,2,0

3257,0.591419690851,2,0

3258,0.539146043169,2,0

3259,0.882257612671,2,0

3260,0.865808214289,2,0

3261,None,2,1

3262,None,2,1

3263,0.665621782825,2,0

3264,None,2,1

3265,None,2,1

3266,0.866013391423,2,0

3267,0.896125818105,2,0

3268,0.909172065682,2,0

3269,0.705807823305,2,0

3270,0.951502032889,2,0

3271,0.877932224498,2,0

3272,0.716678180205,2,0

3273,0.832566781951,2,0

3274,0.734844824829,2,0

3275,0.988879398316,2,0

3276,0.602760409584,2,0

3277,0.791017923524,2,0

3278,0.555401039878,2,0

3279,0.533115382708,2,0

3280,0.707547752009,2,0

3281,0.596132709561,2,0

3282,0.562338177256,2,0

3283,0.818479365349,2,0

3284,0.588299137955,2,0

3285,0.362201460153,2,0

3286,0.147834391061,2,0

3287,0.87255993041,2,0

3288,0.605017767554,2,0

3289,0.787495518516,2,0

3290,0.773492025916,2,0

3291,0.686363653486,2,0

3292,0.838199200005,2,0

3293,0.678485500712,2,0

3294,0.848933755382,2,0

3295,0.352180459095,2,0

3296,0.534069991835,2,0

3297,0.870519154375,2,0

3298,0.606431912009,2,0

3299,0.458895231912,2,0

3300,0.813390273119,2,0

3301,0.674400798408,2,0

3302,0.897489085018,2,0

3303,0.667638377795,2,0

3304,0.870625066896,2,0

3305,0.149218364075,2,0

3306,0.147536125368,2,0

3307,0.63525803439,2,0

3308,0.524570196002,2,0

3309,0.973092381044,2,0

3310,0.811399619146,2,0

3311,0.780511651459,2,0

3312,0.675094140207,2,0

3313,0.319990639756,2,0

3314,0.738241362536,2,0

3315,0.799234741757,2,0

3316,0.450856075832,2,0

3317,0.718660803006,2,0

3318,0.729511851056,2,0

3319,0.857826454043,2,0

3320,0.881197828845,2,0

3321,0.297085068951,2,0

3322,0.897009540968,2,0

3323,0.846773916696,2,0

3324,0.674901109463,2,0

3325,0.90156667811,2,0

3326,0.79295381483,2,0

3327,0.0981012641544,2,0

3328,0.952429815437,2,0

3329,0.677954790773,2,0

3330,0.85624112718,2,0

3331,0.833546249228,2,0

3332,0.787724576418,2,0

3333,0.779436865063,2,0

3334,0.875985270545,2,0

3335,0.989313987751,2,0

3336,0.6922776743,2,0

3337,0.718965365175,2,0

3338,0.480694412754,2,0

3339,0.432445841322,2,0

3340,0.722731750508,2,0

3341,0.932121892666,2,0

3342,0.860511724143,2,0

3343,0.422893007109,2,0

3344,0.825764980424,2,0

3345,0.817568598015,2,0

3346,0.846724343575,2,0

3347,0.837367288705,2,0

3348,0.832428942567,2,0

3349,None,2,1

3350,0.857325556434,2,0

3351,0.912780711305,2,0

3352,0.552502628655,2,0

3353,0.490649795033,2,0

3354,0.703955249558,2,0

3355,0.531815422471,2,0

3356,0.600929531462,2,0

3357,0.892733527797,2,0

3358,0.583912215556,2,0

3359,0.804228630375,2,0

3360,0.641542928166,2,0

3361,0.553886237127,2,0

3362,0.685458033468,2,0

3363,0.808127481411,2,0

3364,0.287117159826,2,0

3365,0.314116249982,2,0

3366,0.315704107678,2,0

3367,0.679672113231,2,0

3368,0.895530644551,2,0

3369,None,2,1

3370,None,2,1

3371,0.965935982147,2,0

3372,0.891531139221,2,0

3373,0.674563347044,2,0

3374,0.545477868375,2,0

3375,0.653488995082,2,0

3376,0.739082958479,2,0

3377,0.634406440425,2,0

3378,0.631556628124,2,0

3379,0.87440671231,2,0

3380,0.498344024242,2,0

3381,0.818562137405,2,0

3382,0.760875178749,2,0

3383,0.187095943776,2,0

3384,0.420784226113,2,0

3385,0.971829552805,2,0

3386,0.357509886605,2,0

3387,0.792369818379,2,0

3388,0.745958524357,2,0

3389,0.886306588283,2,0

3390,0.346462397471,2,0

3391,0.948685602135,2,0

3392,0.816091298203,2,0

3393,0.86740249098,2,0

3394,0.539988883262,2,0

3395,0.662844143294,2,0

3396,0.71213906623,2,0

3397,0.759477366447,2,0

3398,0.844881882084,2,0

3399,0.584654199229,2,0

3400,0.891056404787,2,0

3401,0.605575581349,2,0

3402,0.901605957392,2,0

3403,0.67762143443,2,0

3404,0.851545443991,2,0

3405,0.942639995014,2,0

3406,0.592394082046,2,0

3407,0.756009675406,2,0

3408,0.542592402175,2,0

3409,0.739971088129,2,0

3410,0.257814907643,2,0

3411,0.790753412597,2,0

3412,0.843679983911,2,0

3413,0.734488999848,2,0

3414,0.612530772196,2,0

3415,0.690958919855,2,0

3416,0.838142460262,2,0

3417,0.945867652923,2,0

3418,0.862379780013,2,0

3419,0.428484968206,2,0

3420,0.444855955696,2,0

3421,0.786429684827,2,0

3422,0.825868242083,2,0

3423,0.434782739721,2,0

3424,0.829747623215,2,0

3425,0.914730128653,2,0

3426,0.77685780191,2,0

3427,0.489865385312,2,0

3428,0.631013355843,2,0

3429,0.882077595223,2,0

3430,0.890332715112,2,0

3431,0.75011950631,2,0

3432,0.989580641232,2,0

3433,0.777771211571,2,0

3434,0.906375070769,2,0

3435,0.699703858374,2,0

3436,0.731735106368,2,0

3437,0.868365852656,2,0

3438,0.887821570797,2,0

3439,0.779665908479,2,0

3440,0.960157072467,2,0

3441,0.777639315546,2,0

3442,0.810623158526,2,0

3443,0.92329122949,2,0

3444,0.993724135221,2,0

3445,0.224639817196,2,0

3446,0.753964941972,2,0

3447,0.656959586367,2,0

3448,0.811251784992,2,0

3449,0.551254877524,2,0

3450,0.803145654819,2,0

3451,0.604733288118,2,0

3452,0.873128926058,2,0

3453,None,2,1

3454,None,2,1

3455,0.994127176679,2,0

3456,0.896875331647,2,0

3457,0.798711906233,2,0

3458,0.892062401086,2,0

3459,0.7737246745,2,0

3460,0.612962624235,2,0

3461,0.740485842776,2,0

3462,0.902383370722,2,0

3463,None,2,1

3464,0.535928638453,2,0

3465,0.57022030243,2,0

3466,0.61970328795,2,0

3467,0.842593426483,2,0

3468,0.640245230832,2,0

3469,0.773646817614,2,0

3470,0.672956850394,2,0

3471,0.593337129356,2,0

3472,1.0912637493,2,0

3473,0.952541328666,2,0

3474,0.829967529725,2,0

3475,0.693713389073,2,0

3476,0.598715442579,2,0

3477,0.640428334811,2,0

3478,0.934143368896,2,0

3479,None,2,1

3480,None,2,1

3481,0.893457218693,2,0

3482,0.606402734662,2,0

3483,0.530621285496,2,0

3484,0.70251750615,2,0

3485,0.598657608902,2,0

3486,0.693515203196,2,0

3487,0.941101371627,2,0

3488,0.892893926499,2,0

3489,0.822455155825,2,0

3490,0.866502316231,2,0

3491,0.87212913285,2,0

3492,0.893654857543,2,0

3493,0.926909910201,2,0

3494,0.410561037598,2,0

3495,0.700499734529,2,0

3496,0.932048261228,2,0

3497,None,2,1

3498,None,2,1

3499,0.694223749973,2,0

3500,0.966408376616,2,0

3501,0.971225817731,2,0

3502,0.76992835864,2,0

3503,None,2,1

3504,None,2,1

3505,0.59629766249,2,0

3506,0.764189828845,2,0

3507,0.779351960267,2,0

3508,0.913029852715,2,0

3509,0.829792662351,2,0

3510,0.501824050768,2,0

3511,0.149044213103,2,0

3512,0.405803551519,2,0

3513,0.903187850139,2,0

3514,0.765713073044,2,0

3515,0.590274771198,2,0

3516,0.57262080373,2,0

3517,0.625755008996,2,0

3518,0.494818646521,2,0

3519,0.648429313648,2,0

3520,0.592848318676,2,0

3521,0.77417506791,2,0

3522,0.822093401981,2,0

3523,0.44243974553,2,0

3524,0.832589194584,2,0

3525,0.608782104442,2,0

3526,0.630791900621,2,0

3527,None,2,1

3528,None,2,1

3529,0.830590232496,2,0

3530,0.866407667794,2,0

3531,0.803716288839,2,0

3532,0.5737266667,2,0

3533,0.639384887121,2,0

3534,0.535792079604,2,0

3535,0.864081505265,2,0

3536,0.890470552928,2,0

3537,0.786607046169,2,0

3538,0.741624302926,2,0

3539,0.667542424094,2,0

3540,0.566016342839,2,0

3541,0.49019901828,2,0

3542,0.802218163161,2,0

3543,0.7577043029,2,0

3544,0.576546726344,2,0

3545,0.52211664681,2,0

3546,0.207803816889,2,0

3547,0.783168951067,2,0

3548,0.535336512898,2,0

3549,0.63523805318,2,0

3550,0.976100859099,2,0

3551,0.481157108678,2,0

3552,None,2,1

3553,None,2,1

3554,0.853950325624,2,0

3555,0.868967692274,2,0

3556,0.853043920216,2,0

3557,None,2,1

3558,None,2,1

3559,0.717673745891,2,0

3560,0.741877617291,2,0

3561,0.761517003386,2,0

3562,0.886428530465,2,0

3563,0.825544126401,2,0

3564,0.533989722327,2,0

3565,0.85622158374,2,0

3566,0.785783822722,2,0

3567,0.751472082219,2,0

3568,0.900841956257,2,0

3569,0.256291288335,2,0

3570,0.476557599937,2,0

3571,0.790416306491,2,0

3572,0.534069991835,2,0

3573,0.687687236777,2,0

3574,0.535928638453,2,0

3575,0.568808479557,2,0

3576,0.712927902172,2,0

3577,0.745772693075,2,0

3578,0.530621285496,2,0

3579,0.895131238564,2,0

3580,0.657070271663,2,0

3581,0.563683619066,2,0

3582,0.365667391693,2,0

3583,0.68575813254,2,0

3584,0.67847508302,2,0

3585,0.671950533546,2,0

3586,0.602893174128,2,0

3587,0.815957457495,2,0

3588,0.567023480156,2,0

3589,0.501834112149,2,0

3590,0.847295015033,2,0

3591,0.91809350156,2,0

3592,0.589015532574,2,0

3593,0.833213780897,2,0

3594,0.893356164319,2,0

3595,0.961489820066,2,0

3596,0.928158512405,2,0

3597,None,2,1

3598,None,2,1

3599,0.808120269482,2,0

3600,0.436696981629,2,0

3601,0.764121858895,2,0

3602,0.813803840067,2,0

3603,0.609283654263,2,0

3604,0.956979654152,2,0

3605,0.788415038314,2,0

3606,0.833112536383,2,0

3607,0.877149940277,2,0

3608,0.895113776844,2,0

3609,0.645256266141,2,0

3610,0.43864994856,2,0

3611,0.980857471988,2,0

3612,1.02876197891,2,0

3613,1.001133346,2,0

3614,0.893028452588,2,0

3615,0.502119796292,2,0

3616,0.77685780191,2,0

3617,0.650916489878,2,0

3618,0.883952978857,2,0

3619,None,2,1

3620,None,2,1

3621,0.880438193123,2,0

3622,0.894559834539,2,0

3623,0.919890473193,2,0

3624,0.938451970493,2,0

3625,0.871462271174,2,0

3626,None,2,1

3627,None,2,1

3628,None,2,1

3629,None,2,1

3630,0.742309117633,2,0

3631,0.765230526376,2,0

3632,0.732542796855,2,0

3633,0.568783446702,2,0

3634,0.914249199189,2,0

3635,0.600917364419,2,0

3636,0.862983870239,2,0

3637,0.830508311927,2,0

3638,0.816063552366,2,0

3639,0.788153406706,2,0

3640,0.85804561916,2,0

3641,0.814427585791,2,0

3642,0.800469347462,2,0

3643,0.922077564487,2,0

3644,0.74920001226,2,0

3645,0.610869056712,2,0

3646,0.711340469803,2,0

3647,0.924578992986,2,0

3648,0.848519147682,2,0

3649,0.646060936215,2,0

3650,0.930176180929,2,0

3651,0.838377877354,2,0

3652,0.975141199527,2,0

3653,0.871543018582,2,0

3654,0.770579191785,2,0

3655,0.639270266371,2,0

3656,0.81290825935,2,0

3657,1.01284496998,2,0

3658,0.827042340713,2,0

3659,0.796415018826,2,0

3660,0.795478746431,2,0

3661,0.831345269727,2,0

3662,0.747356933848,2,0

3663,0.85991623827,2,0

3664,0.37372365044,2,0

3665,0.355775992567,2,0

3666,0.744975454765,2,0

3667,0.984692123762,2,0

3668,0.870182278106,2,0

3669,0.69363142064,2,0

3670,0.496460173903,2,0

3671,0.808563721304,2,0

3672,0.50433962365,2,0

3673,0.693455806559,2,0

3674,0.679986668109,2,0

3675,0.938545525162,2,0

3676,0.765060955415,2,0

3677,0.828805146399,2,0

3678,0.563139036682,2,0

3679,0.732685621848,2,0

3680,0.80125911937,2,0

3681,0.453717613416,2,0

3682,0.405803551519,2,0

3683,0.793950751741,2,0

3684,0.361647552434,2,0

3685,0.751556351576,2,0

3686,0.299851754025,2,0

3687,0.826961192756,2,0

3688,0.554294129242,2,0

3689,0.739677430978,2,0

3690,0.842230822011,2,0

3691,0.881494645403,2,0

3692,0.566016342839,2,0

3693,0.657986655521,2,0

3694,0.866972196494,2,0

3695,0.636772211025,2,0

3696,0.677537917708,2,0

3697,0.434320186896,2,0

3698,0.666005828606,2,0

3699,0.710182339749,2,0

3700,0.84687635337,2,0

3701,0.93300072725,2,0

3702,0.852279504551,2,0

3703,0.612493745712,2,0

3704,0.842352464957,2,0

3705,0.838253083191,2,0

3706,0.404308084247,2,0

3707,None,2,1

3708,None,2,1

3709,0.389098500827,2,0

3710,0.573467345242,2,0

3711,0.470470225149,2,0

3712,0.541176578814,2,0

3713,0.505368663004,2,0

3714,0.531036698721,2,0

3715,0.776607214225,2,0

3716,0.723338286183,2,0

3717,0.738242155621,2,0

3718,1.03994097133,2,0

3719,0.980943830924,2,0

3720,1.05668540621,2,0

3721,None,2,1

3722,None,2,1

3723,0.74314015916,2,0

3724,0.49910828671,2,0

3725,0.561008931402,2,0

3726,0.434782739721,2,0

3727,0.842832952764,2,0

3728,0.816543817851,2,0

3729,0.491909452355,2,0

3730,0.787912223683,2,0

3731,0.240920595445,2,0

3732,0.857311409911,2,0

3733,0.851060058534,2,0

3734,0.870182278106,2,0

3735,0.870134046271,2,0

3736,0.853376511294,2,0

3737,0.79524417646,2,0

3738,0.87652818025,2,0

3739,0.811152194487,2,0

3740,0.778518766761,2,0

3741,0.788384300061,2,0

3742,0.624204620894,2,0

3743,0.893060186152,2,0

3744,0.816156984068,2,0

3745,0.845546874338,2,0

3746,0.828421837976,2,0

3747,0.907697603072,2,0

3748,0.877898775614,2,0

3749,0.77685780191,2,0

3750,0.94929554928,2,0

3751,0.897544448436,2,0

3752,0.96288377445,2,0

3753,0.680718033361,2,0

3754,None,2,1

3755,None,2,1

3756,0.874577831539,2,0

3757,0.872364498608,2,0

3758,0.748980773809,2,0

3759,0.886816229633,2,0

3760,0.893692443532,2,0

3761,0.980410090278,2,0

3762,0.679929081091,2,0

3763,0.398126785993,2,0

3764,0.803255799186,2,0

3765,0.813280051924,2,0

3766,0.85635992017,2,0

3767,0.275315010033,2,0

3768,0.470470225149,2,0

3769,0.682816694156,2,0

3770,1.01240205163,2,0

3771,0.950422164474,2,0

3772,0.891844801048,2,0

3773,0.865018608022,2,0

3774,0.518139816276,2,0

3775,0.675460371453,2,0

3776,0.664581036049,2,0

3777,0.802288140686,2,0

3778,0.622420878643,2,0

3779,0.824909014331,2,0

3780,0.675847488072,2,0

3781,0.113451541387,2,0

3782,0.562488132879,2,0

3783,0.283147652221,2,0

3784,0.677537917708,2,0

3785,0.448833582841,2,0

3786,0.941446644176,2,0

3787,0.690318155963,2,0

3788,0.83532506594,2,0

3789,0.725199404944,2,0

3790,0.73379816119,2,0

3791,0.642071882686,2,0

3792,0.66773818895,2,0

3793,0.621483897942,2,0

3794,0.982307711674,2,0

3795,0.921101912241,2,0

3796,0.942839088557,2,0

3797,0.790332801555,2,0

3798,0.908460557342,2,0

3799,0.91670918834,2,0

3800,0.700978745098,2,0

3801,0.877642368724,2,0

3802,0.762511231803,2,0

3803,0.626299858926,2,0

3804,0.934986341537,2,0

3805,0.749019104483,2,0

3806,0.78214601691,2,0

3807,0.313727041466,2,0

3808,0.517443250299,2,0

3809,0.808296926128,2,0

3810,0.428976687798,2,0

3811,0.564741483129,2,0

3812,0.729054851973,2,0

3813,0.748101017068,2,0

3814,0.738531495534,2,0

3815,0.726873594755,2,0

3816,0.706736221867,2,0

3817,0.752389138179,2,0

3818,0.715826809781,2,0

3819,0.751472082219,2,0

3820,0.894159982484,2,0

3821,0.953687513129,2,0

3822,None,2,1

3823,None,2,1

3824,0.806298566636,2,0

3825,0.804671448504,2,0

3826,0.609314387746,2,0

3827,0.647331630869,2,0

3828,0.793652701962,2,0

3829,0.578011876865,2,0

3830,0.451603970018,2,0

3831,0.746899630388,2,0

3832,0.920898613504,2,0

3833,0.510624504208,2,0

3834,0.972344479866,2,0

3835,0.721797260776,2,0

3836,0.663680517263,2,0

3837,0.93004891071,2,0

3838,None,2,1

3839,None,2,1

3840,0.778282718893,2,0

3841,0.871724401298,2,0

3842,0.42976235949,2,0

3843,0.732844117932,2,0

3844,0.419640848568,2,0

3845,0.790910480633,2,0

3846,0.896321249,2,0

3847,0.292648482429,2,0

3848,0.801640514005,2,0

3849,1.04602502719,2,0

3850,0.725642492641,2,0

3851,0.697236321828,2,0

3852,0.570019636624,2,0

3853,0.784470112642,2,0

3854,0.79622948643,2,0

3855,0.811891943633,2,0

3856,0.871748626457,2,0

3857,0.780372922655,2,0

3858,0.654354827549,2,0

3859,0.677098579657,2,0

3860,0.651655046557,2,0

3861,0.649705498444,2,0

3862,0.780190826587,2,0

3863,0.9970287934,2,0

3864,0.957295407291,2,0

3865,0.642829087339,2,0

3866,0.472894761589,2,0

3867,0.523028584531,2,0

3868,0.694696511442,2,0

3869,0.398801429038,2,0

3870,0.910328264646,2,0

3871,0.86485354408,2,0

3872,0.773223525687,2,0

3873,0.379984560785,2,0

3874,0.640375845066,2,0

3875,0.674234778889,2,0

3876,0.778485075802,2,0

3877,0.905143656186,2,0

3878,0.597006277543,2,0

3879,0.722853153825,2,0

3880,0.829784269657,2,0

3881,0.725676246342,2,0

3882,0.782375976137,2,0

3883,0.758968287671,2,0

3884,0.821097469249,2,0

3885,0.51327590398,2,0

3886,0.826127728355,2,0

3887,0.817097424666,2,0

3888,0.540664923752,2,0

3889,0.917114713104,2,0

3890,None,2,1

3891,None,2,1

3892,0.667348786653,2,0

3893,0.389943420555,2,0

3894,0.686422129795,2,0

3895,0.854168563333,2,0

3896,0.803115678531,2,0

3897,0.946877925913,2,0

3898,0.173348262662,2,0

3899,0.527778975531,2,0

3900,0.354146243975,2,0

3901,0.470470225149,2,0

3902,0.653779661847,2,0

3903,0.90900728383,2,0

3904,1.07327432141,2,0

3905,0.818941527932,2,0

3906,0.694276290644,2,0

3907,0.815585127472,2,0

3908,1.06073769151,2,0

3909,1.0186327366,2,0

3910,0.743466997041,2,0

3911,0.48876462717,2,0

3912,0.819904367023,2,0

3913,0.925820100425,2,0

3914,0.768668811113,2,0

3915,0.736390701709,2,0

3916,0.768060358653,2,0

3917,0.658650743381,2,0

3918,0.76425201229,2,0

3919,0.705528271876,2,0

3920,1.02641088327,2,0

3921,0.906986089252,2,0

3922,0.542592402175,2,0

3923,0.524006443652,2,0

3924,None,2,1

3925,None,2,1

3926,0.838031565556,2,0

3927,None,2,1

3928,None,2,1

3929,0.795749502351,2,0

3930,0.91674341811,2,0

3931,None,2,1

3932,None,2,2

3933,None,2,1

3934,None,2,1

3935,None,2,2

3936,None,2,1

3937,None,2,1

3938,None,2,1

3939,0.762910766012,2,0

3940,0.885930483198,2,0

3941,0.749118211885,2,0

3942,0.739432547964,2,0

3943,0.609283654263,2,0

3944,0.909452207979,2,0

3945,0.768673926237,2,0

3946,0.329673343097,2,0

3947,0.66899832453,2,0

3948,0.667250603431,2,0

3949,0.766963943957,2,0

3950,0.917940257316,2,0

3951,0.912380601301,2,0

3952,0.942102353108,2,0

3953,0.829485077215,2,0

3954,0.840820262164,2,0

3955,0.667478995945,2,0

3956,0.848311838836,2,0

3957,1.03907161957,2,0

3958,0.550240819403,2,0

3959,0.904505391115,2,0

3960,0.445007648163,2,0

3961,0.180072631569,2,0

3962,0.883989891641,2,0

3963,0.967313670875,2,0

3964,0.828374642702,2,0

3965,0.897220211071,2,0

3966,0.706548902245,2,0

3967,0.620890695606,2,0

3968,0.557110821698,2,0

3969,0.712276813987,2,0

3970,0.725170137502,2,0

3971,0.857624461118,2,0

3972,0.923102219933,2,0

3973,1.0280202774,2,0

3974,0.973610106178,2,0

3975,0.83690683549,2,0

3976,0.799461559248,2,0

3977,0.535928638453,2,0

3978,0.562275946571,2,0

3979,0.838600079197,2,0

3980,None,2,1

3981,None,2,1

3982,0.91327268938,2,0

3983,0.848288815746,2,0

3984,0.760104465127,2,0

3985,0.811932583519,2,0

3986,0.842515373551,2,0

3987,0.916189377249,2,0

3988,0.526715371179,2,0

3989,0.757811337742,2,0

3990,1.01201131308,2,0

3991,0.754921657101,2,0

3992,0.777026553917,2,0

3993,0.998477956828,2,0

3994,0.887378391384,2,0

3995,0.621488234375,2,0

3996,0.224639817196,2,0

3997,0.90317025993,2,0

3998,0.927443271025,2,0

3999,0.832248963346,2,0

4000,0.728726397705,2,0

4001,0.797672061322,2,0

4002,0.816088393642,2,0

4003,0.655257104985,2,0

4004,0.858177915322,2,0

4005,0.491640099102,2,0

4006,0.472902846326,2,0

4007,0.646115807813,2,0

4008,0.906027417412,2,0

4009,0.809341559325,2,0

4010,0.782890474663,2,0

4011,0.837629098766,2,0

4012,0.875360085603,2,0

4013,0.426393037354,2,0

4014,0.847838801257,2,0

4015,0.708261696365,2,0

4016,0.877033622048,2,0

4017,0.911138180158,2,0

4018,0.27656078349,2,0

4019,0.632478041979,2,0

4020,0.639160567185,2,0

4021,0.214551471163,2,0

4022,0.851437010558,2,0

4023,0.807785942977,2,0

4024,0.457613539472,2,0

4025,0.207014147657,2,0

4026,0.864081505265,2,0

4027,0.890470552928,2,0

4028,0.786607046169,2,0

4029,0.741624302926,2,0

4030,0.709038862848,2,0

4031,0.560101597011,2,0

4032,0.484966756637,2,0

4033,0.753561645784,2,0

4034,0.809908668181,2,0

4035,0.841286977898,2,0

4036,0.589846752728,2,0

4037,0.649132008487,2,0

4038,0.917204833049,2,0

4039,0.852302888867,2,0

4040,0.825292766897,2,0

4041,None,2,1

4042,None,2,1

4043,0.641467944163,2,0

4044,0.864276776922,2,0

4045,0.609283654263,2,0

4046,0.863045841196,2,0

4047,0.840485316072,2,0

4048,0.660523048997,2,0

4049,0.634619285245,2,0

4050,0.398126785993,2,0

4051,0.794239619316,2,0

4052,0.873293490877,2,0

4053,0.697028006996,2,0

4054,0.489865385312,2,0

4055,0.90778692708,2,0

4056,0.984692123762,2,0

4057,0.689951871572,2,0

4058,0.401066029959,2,0

4059,0.704280256979,2,0

4060,0.796558887483,2,0

4061,0.713932703417,2,0

4062,0.759244936301,2,0

4063,0.174298318564,2,0

4064,0.738596331843,2,0

4065,1.01250282341,2,0

4066,0.238687841967,2,0

4067,0.847915839828,2,0

4068,0.539988883262,2,0

4069,0.85978455443,2,0

4070,0.450621874669,2,0

4071,0.522711378302,2,0

4072,0.566016342839,2,0

4073,0.586068672779,2,0

4074,0.512344930452,2,0

4075,0.857469871173,2,0

4076,0.768975092562,2,0

4077,0.920804014591,2,0

4078,0.879773682975,2,0

4079,0.726480685315,2,0

4080,0.535778242409,2,0

4081,0.759387958928,2,0

4082,0.92071782297,2,0

4083,0.874720059426,2,0

4084,0.990773366475,2,0

4085,0.79657888482,2,0

4086,0.690377054408,2,0

4087,0.85934973032,2,0

4088,0.882638241949,2,0

4089,0.65859018558,2,0

4090,0.825323443061,2,0

4091,0.404932569922,2,0

4092,0.56510118089,2,0

4093,0.668406252535,2,0

4094,0.816824036932,2,0

4095,None,2,1

4096,None,2,1

4097,0.665581103849,2,0

4098,0.382027462585,2,0

4099,0.886472906556,2,0

4100,0.788275027854,2,0

4101,0.931059221799,2,0

4102,0.989850597315,2,0

4103,0.609283654263,2,0

4104,0.820950584559,2,0

4105,0.67084780471,2,0

4106,0.744988714551,2,0

4107,0.899370944053,2,0

4108,0.851032819674,2,0

4109,0.80991808479,2,0

4110,0.857325556434,2,0

4111,0.898504819216,2,0

4112,0.650221682189,2,0

4113,0.606073126729,2,0

4114,0.434782739721,2,0

4115,0.97593051432,2,0

4116,0.646252146174,2,0

4117,0.367137252846,2,0

4118,0.754750312242,2,0

4119,0.697958680508,2,0

4120,0.595722838639,2,0

4121,0.730864388996,2,0

4122,0.767854938495,2,0

4123,0.799300265307,2,0

4124,0.824287665098,2,0

4125,0.52510565613,2,0

4126,0.432340664118,2,0

4127,0.80222232831,2,0

4128,0.601482288828,2,0

4129,0.419640848568,2,0

4130,None,2,1

4131,None,2,1

4132,0.804894989293,2,0

4133,0.816857038854,2,0

4134,0.607165141465,2,0

4135,0.769096294607,2,0

4136,0.960577826077,2,0

4137,0.886490109293,2,0

4138,None,2,1

4139,None,2,1

4140,0.723068383097,2,0

4141,0.913478652976,2,0

4142,0.314116249982,2,0

4143,0.952728233659,2,0

4144,0.742768517212,2,0

4145,0.416647379884,2,0

4146,0.90611830642,2,0

4147,0.831935341011,2,0

4148,0.663754277514,2,0

4149,0.827008550403,2,0

4150,0.721768890721,2,0

4151,0.617096257973,2,0

4152,0.620948375596,2,0

4153,0.719208703994,2,0

4154,0.583912215556,2,0

4155,0.599505155746,2,0

4156,0.60036893314,2,0

4157,0.864551824683,2,0

4158,0.84464783687,2,0

4159,0.861230981777,2,0

4160,0.489415190307,2,0

4161,0.713237082845,2,0

4162,0.618809305634,2,0

4163,0.427830253276,2,0

